SMILES
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl
C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N
CC1=CC(=O)N(C(=C1)C2CCCCC2)O
CC1=C(N=CN1)CSCCNC(=NC)NC#N
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl
CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O
CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O
C1CNP(=O)(OC1)N(CCCl)CCCl
CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
C(CC(C(F)F)(C(=O)O)N)CN
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C
C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
CCN(CC)C(=S)SSC(=S)N(CC)CC
CCCC(CCC)C(=O)O
COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC
CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O
CC[N+](C)(C)C1=CC(=CC=C1)O
CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C
C(C(OC(F)F)(F)F)(F)Cl
C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N
C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4
CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
CCC1(CC(=O)NC1=O)C
CCN1C(=O)C(NC1=O)C2=CC=CC=C2
CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O
C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
C1=C(C(=O)NC(=O)N1)F
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
C1CCC(CC1)(CC(=O)O)CN
CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
COC1=CC=CC=C1OCC(CO)O
C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
C(C(F)(F)F)(Cl)Br
C1=CC=C2C(=C1)C=NN=C2NN
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
CC(CC1=CC=C(C=C1)O)N
CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
C1=CC=C(C=C1)CCNN
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I
C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
C1=CN=CC=C1C(=O)NN
CC(C)NCC(C1=CC(=C(C=C1)O)O)O
CNC1(CCCCC1=O)C2=CC=CC=C2Cl
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
C1CCC(CC1)NC(=O)N(CCCl)N=O
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
C1=CC(=CC=C1CN)S(=O)(=O)N
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
CC1(C2CCC(C2)C1(C)NC)C
CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl
CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
CC12CC3CC(C1)(CC(C3)(C2)N)C
CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2
CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C
CCCC(C)(COC(=O)N)COC(=O)N
C1=CC(=C(C=C1N)C(=O)O)O
CC(C)NCC(C1=CC(=CC(=C1)O)O)O
CN(C)C(=N)N=C(N)N
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
COC1=CC=CC=C1OCC(COC(=O)N)O
CON
CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl
CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
CC1=C(C(=CC=C1)C)OCC(C)N
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F
CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC
C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3
CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
C1=CC(=C(C=C1N)O)C(=O)O
CN(CC#C)CC1=CC=CC=C1
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
CCOC1=CC=C(C=C1)NC(=O)C
C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
CC(C)(CC1=CC=CC=C1)N
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F
CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
CCCNC(C)C(=O)NC1=CC=CC=C1C
CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
CC(C)NC(=O)C1=CC=C(C=C1)CNNC
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
CC(C)C1=C(C(=CC=C1)C(C)C)O
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3
CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
C(OC(C(F)(F)F)C(F)(F)F)F
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
CC(C(=O)NCC(=O)O)S
C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O
C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
CC1(C(=O)N(C(=O)O1)C)C
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C
CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
C1=CC(=CC=C1CCN)O
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O
CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
CNC[C@@H](C1=CC(=C(C=C1)O)O)O
C[N+](C)(C)CCOC(=O)N.[Cl-]
CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O
CC(C)([C@H](C(=O)O)N)S
C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C
CC1=NC=C(C(=C1O)CO)CO.Cl
CNC[C@@H](C1=CC(=CC=C1)O)O
C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O
CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C
C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O
C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC
C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@@]53C)F)O
CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2
CC1=C(ON=C1C)N(C(=O)C)S(=O)(=O)C2=CC=C(C=C2)N
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-]
C[C@@H]([C@H](C1=CC=CC=C1)O)NC
C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2
CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O
COC1=CC=C(C=C1)O
CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@]4(C#C)OC(=O)C)C
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O
CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C
